ROI,Age,centile_5,centile_10,centile_25,centile_50,centile_75,centile_90,centile_95
MUSE_nGM,59.5338809034908,584299.169210332,599375.904289354,622019.01409425,644171.005656448,664299.614619495,681368.710068846,691158.035692977
MUSE_nGM,60.5338809034908,581551.493453885,596811.9192424,619734.455398113,642190.681934124,662527.569999051,679642.916419639,689411.655236448
MUSE_nGM,61.5338809034908,578589.235492257,594015.122470153,617193.264900393,639934.080218229,660462.802973582,677611.841897329,687353.891923097
MUSE_nGM,62.5338809034908,575452.748359445,591021.072829185,614425.332138594,637426.93931728,658128.559356023,675297.569798426,685006.443808441
MUSE_nGM,63.5338809034908,572220.946908713,587903.034532924,611497.736266464,634732.442720811,655586.350182189,672761.48166629,682431.001321945
MUSE_nGM,64.5338809034908,568973.775737795,584735.071988969,608478.147543643,631914.300282219,652898.293934033,670065.678180454,679690.030724476
MUSE_nGM,65.5338809034908,565786.609927933,581586.897279072,605430.123537817,629032.298087277,650122.778115629,667268.667552688,676842.457488099
MUSE_nGM,66.5338809034908,562709.282619576,578504.500009564,602395.562306937,626126.005639403,647298.916760404,664410.222028573,673928.677623871
MUSE_nGM,67.5338809034908,559780.188281194,575523.566152933,599407.219561733,623226.572071677,644457.830576827,661522.326807337,670981.360817923
MUSE_nGM,68.5338809034908,557035.679022569,572678.413531383,596497.025691453,620364.539129605,641630.103338679,658636.416761308,668032.593755585
MUSE_nGM,69.5338809034908,554530.901190206,570000.75988741,593671.251042107,617531.712895733,638804.065050252,655744.280296292,665078.117972373
MUSE_nGM,70.5338809034908,552133.171999172,567435.72055489,590959.150363169,614806.811017369,636075.828782367,652938.490090553,662202.490127611
MUSE_nGM,71.5338809034908,549919.896082106,564995.951911205,588303.895145783,612094.115692089,633340.22214967,650123.081906164,659320.515599255
MUSE_nGM,72.5338809034908,547823.326841927,562644.844031895,585702.793920398,609411.619622665,630623.95991239,647325.489848467,656457.835247025
MUSE_nGM,73.5338809034908,545816.644104482,560362.043537331,583142.494092232,606750.586016622,627921.252775013,644541.664094149,653611.114668224
MUSE_nGM,74.5338809034908,543878.669882887,558131.898683598,580612.980606171,604104.16056696,625226.736877435,641766.731758002,650775.49024464
MUSE_nGM,75.5338809034908,541989.185164788,555939.339015815,578104.5586456,601465.707630123,622535.173493632,638995.863340851,647946.104087218
MUSE_nGM,76.5338809034908,540127.700792792,553768.501243037,575606.311690281,598827.152303414,619839.718298147,636222.49633368,645116.304396916
MUSE_nGM,77.5338809034908,538264.331829446,551592.755644564,573094.771626639,596166.213775993,617117.857049393,633423.258996675,642262.017799347
MUSE_nGM,78.5338809034908,536364.588607287,549380.021585071,570540.011723405,593453.270226394,614338.950849444,630566.051264484,639350.122431427
MUSE_nGM,79.5338809034908,534394.96903748,547098.894325611,567912.599866568,590659.182100849,611472.848392914,627619.274366331,636348.012881174
MUSE_nGM,80.5338809034908,532327.495920075,544723.153012108,565188.142330679,587760.016567787,608494.895754237,624557.128154256,633229.074277188
MUSE_nGM,81.5338809034908,530151.396542614,542243.364467295,562358.982365866,584749.200375345,605398.815675954,621373.229794863,629986.758191768
MUSE_nGM,82.5338809034908,527860.207462387,539654.17515742,559421.412356833,581624.219598196,602182.623695728,618065.73141294,626619.203422817
MUSE_nGM,83.5338809034908,525448.128344277,536950.720700305,556372.058184697,578382.850919613,598844.628423249,614633.087436763,623124.859115238
MUSE_nGM,84.5338809034908,522918.584861318,534136.994181162,553216.023568667,575031.2191902,595391.563775429,611082.337820319,619510.880180198
MUSE_nGM,85.5338809034908,520288.850473753,531230.415373733,549971.376987366,571588.243679472,591843.07423225,607433.672779055,615797.750758841
MUSE_nGM,86.5338809034908,517577.130597539,528249.281115365,546656.985181858,568073.603825751,588219.564393529,603708.052929825,612006.733976779
MUSE_nGM,87.5338809034908,514801.216443023,525211.445597049,543291.218127931,564506.444601863,584540.883782475,599925.866541728,608158.510421138
MUSE_nGM,88.5338809034908,511977.281283052,522133.027124535,539890.516813245,560903.805626724,580824.650194726,596105.188056678,604271.407428653
MUSE_nGM,89.5338809034908,509120.228593438,519028.800440195,536469.846273576,557281.123568095,577086.785558195,592262.334396077,600361.96462145
MUSE_nGM,90.5338809034908,506244.633263435,515913.215071341,533043.830889701,553653.47779017,573342.843503586,588413.242944345,596446.334681015
MUSE_nGM,91.5338809034908,503364.313310851,512799.95280954,529626.320895038,550035.214599706,569607.681383408,584573.136769445,592539.927059912
MUSE_nGM,92.5338809034908,500486.358554681,509695.921268009,526224.281263787,546433.64556126,565888.965420839,580749.911677711,588650.744746177
MUSE_nGM,93.5338809034908,497604.353109104,506594.534764609,522830.833591152,542841.28818752,562178.671576569,576935.483994469,584770.824831894
MUSE_nGM,94.5338809034908,494711.822752639,503489.130774001,519439.021152888,539250.630879753,558468.776303949,573121.743812027,580892.147566274
MUSE_nGM,95.5338809034908,491807.548205469,500378.248492108,516047.21304429,535659.973782233,554757.503498184,569306.879847972,577012.902604611
MUSE_nGM,96.5338809034908,488891.841463476,497261.954238183,512655.343880965,532069.316684713,551044.899694811,565490.920499048,573133.095907012
MUSE_nWM,20.5338809034908,483064.129485353,490496.031536447,501490.213350125,512114.432235655,521477.959981558,529064.080899616,533287.871479357
MUSE_nWM,21.5338809034908,483295.753721436,491091.6969465,502597.183371181,513690.164418249,523450.16675373,531348.068880828,535742.30691962
MUSE_nWM,22.5338809034908,483490.184875187,491659.168729266,503688.661913372,515262.478660327,525429.716506658,533648.312756409,538218.059090259
MUSE_nWM,23.5338809034908,483625.774380572,492181.214025449,504753.359255429,516825.274506507,527414.709639048,535966.099270019,540718.114490085
MUSE_nWM,24.5338809034908,483705.030481315,492657.432072874,505787.358335496,518371.980583405,529396.736102491,538291.820611667,543232.298669177
MUSE_nWM,25.5338809034908,483723.924785192,493081.159528692,506780.904053751,519890.593596997,531362.296418505,540611.043036823,545745.752132941
MUSE_nWM,26.5338809034908,483676.990808089,493443.253338776,507720.489666415,521364.35826742,533292.397455194,542903.314370683,548237.329759604
MUSE_nWM,27.5338809034908,483560.216168305,493735.366070372,508592.633291364,522775.967030498,535167.084775593,545146.942869399,550684.509179485
MUSE_nWM,28.5338809034908,483372.084371548,493951.302960178,509385.626137894,524109.622008575,536967.742030291,547321.468069007,553065.950365594
MUSE_nWM,29.5338809034908,483115.249065708,494089.46596163,510092.939757878,525355.222962674,538681.875301027,549412.878917187,555366.939266661
MUSE_nWM,30.5338809034908,482795.10729888,494151.187407844,510711.211742789,526506.034218344,540300.51742553,551410.818737776,557576.486959981
MUSE_nWM,31.5338809034908,482416.719539027,494137.332750403,511236.394542236,527554.419540581,541813.620476585,553303.715736296,559682.320101611
MUSE_nWM,32.5338809034908,481994.168085423,494056.886986442,511671.353030405,528498.632459792,543216.236628593,555084.530386778,561676.407828242
MUSE_nWM,33.5338809034908,481556.821428583,493932.601726254,512030.691350143,529346.947328351,544512.106702148,556753.948047902,563557.949437989
MUSE_nWM,34.5338809034908,481139.157488714,493791.881467815,512332.876322944,530110.694523864,545707.328114631,558314.46875252,565327.669923666
MUSE_nWM,35.5338809034908,480774.822315787,493661.617483975,512595.950024185,530800.598046486,546807.110841837,559767.433188323,566984.974606559
MUSE_nWM,36.5338809034908,480483.195265624,493556.680530535,512828.392300632,531419.498511762,547809.867963619,561108.070809821,568523.480851344
MUSE_nWM,37.5338809034908,480266.778246245,493477.786678283,513027.61279162,531961.36237709,548706.616395686,562325.179516197,569930.840054446
MUSE_nWM,38.5338809034908,480125.104253878,493423.664248076,513189.961797361,532419.565444313,549487.956880873,563407.169988415,571194.30108598
MUSE_nWM,39.5338809034908,480054.380119695,493390.670372735,513310.361457856,532786.554083475,550143.755379456,564341.754429956,572300.399267062
MUSE_nWM,40.5338809034908,480038.563933472,493364.563702992,513375.061524737,533047.461199252,550657.431185069,565110.719902033,573229.977832795
MUSE_nWM,41.5338809034908,480054.209529723,493324.79357107,513365.349672112,533183.433920942,551009.035599927,565692.844444999,573961.024549433
MUSE_nWM,42.5338809034908,480076.329858935,493249.702814238,513262.007929667,533175.547964892,551178.784061702,566067.164401482,574471.804728933
MUSE_nWM,43.5338809034908,480081.639394828,493120.372672107,513050.112739324,533010.560326464,551153.644642364,566220.226280953,574748.475054033
MUSE_nWM,44.5338809034908,480054.625040558,492927.843207098,512728.049909511,532691.725431948,550939.764766022,566159.819182215,574799.540083591
MUSE_nWM,45.5338809034908,479982.187405317,492665.823938179,512297.665522988,532226.77269313,550548.738537114,565899.973575957,574640.183715118
MUSE_nWM,46.5338809034908,479851.676800602,492328.00807417,511760.584151603,531623.365570831,549992.392143231,565455.251999824,574286.301898044
MUSE_nWM,47.5338809034908,479643.278927785,491902.324409331,511115.172759786,530888.662240085,549284.622386769,564844.424797191,573759.197184914
MUSE_nWM,48.5338809034908,479327.031537231,491368.520523064,510355.103189211,530029.011666878,548442.249006944,564092.362238151,573088.087253134
MUSE_nWM,49.5338809034908,478874.787621997,490707.158712727,509474.072410835,529050.744439151,547482.548819432,563225.085801683,572303.836095021
MUSE_nWM,50.5338809034908,478263.126859178,489902.190388719,508467.755278894,527961.461327047,546423.963333129,562270.035444191,571438.994386749
MUSE_nWM,51.5338809034908,477496.515364433,488962.00274896,507351.482380248,526784.25643871,545297.180280837,561264.576322461,570534.871198567
MUSE_nWM,52.5338809034908,476597.722999335,487911.175641682,506153.738696199,525552.643333962,544141.13475747,560252.765185107,569638.692202951
MUSE_nWM,53.5338809034908,475589.851084157,486774.447107819,504902.966768468,524300.057694664,542994.859100658,559279.08756493,568798.385728367
MUSE_nWM,54.5338809034908,474497.16357467,485577.19431563,503627.482417498,523059.178538112,541896.254605929,558386.780834686,568060.660298174
MUSE_nWM,55.5338809034908,473350.011187977,484348.845762708,502356.429442156,521860.25254014,540877.895824097,557611.46965617,567463.388687383
MUSE_nWM,56.5338809034908,472179.786433108,483119.466144718,501118.849119954,520732.625385862,539970.770208854,556986.722085785,567042.188779315
MUSE_nWM,57.5338809034908,471016.918870632,481918.363565436,499943.266376397,519705.351374445,539205.854846638,556546.463407247,566833.329715716
MUSE_nWM,58.5338809034908,469883.381714916,480766.574577178,498850.163519174,518799.679645111,538606.641063293,556317.564778271,566866.376800385
MUSE_nWM,59.5338809034908,468785.306284005,479669.447261047,497844.540156336,518021.623654183,538181.753289983,556312.551013306,567156.978763882
MUSE_nWM,60.5338809034908,467726.60061946,478630.208636525,496929.425413474,517375.453973494,537938.474723051,556543.216415749,567720.573807293
MUSE_nWM,61.5338809034908,466709.747401956,477650.507830952,496106.003923401,516863.377063697,537882.012633681,557019.571613977,568571.183296737
MUSE_nWM,62.5338809034908,465716.672455305,476707.040963439,495342.946396048,516446.470188226,537967.754111443,557694.07908682,569660.771197608
MUSE_nWM,63.5338809034908,464711.41733441,475754.809649668,494580.312294367,516048.784191416,538105.013006557,558464.612779069,570881.532138349
MUSE_nWM,64.5338809034908,463658.297445242,474749.248947135,493758.27600441,515593.284869015,538199.998314386,559223.553729935,572118.560409979
MUSE_nWM,65.5338809034908,462527.367015744,473651.668551694,492822.489939066,515006.994050678,538160.49544834,559861.785676458,573253.294840872
MUSE_nWM,66.5338809034908,461320.833573274,472454.672931928,491747.646865682,514242.086250411,537913.917436021,560283.371607983,574175.840425924
MUSE_nWM,67.5338809034908,460053.427813283,471163.608601891,490520.767699239,513261.153717359,537394.274656718,560393.618695895,574773.404546547
MUSE_nWM,68.5338809034908,458738.576466105,469783.517070873,489129.618895763,512027.380349358,536534.035847736,560092.148855992,574923.832045547
MUSE_nWM,69.5338809034908,457302.221516925,468223.964535359,487451.209713441,510372.618450403,535108.801790222,559093.276181325,574299.643918889
MUSE_nWM,70.5338809034908,455982.483774843,466770.726012516,485856.743117474,508771.918524292,533707.704781834,558098.794805884,573675.352754698
MUSE_nWM,71.5338809034908,454528.803417622,465143.135130015,484008.6632902,506812.889872849,531828.538428153,556510.373395472,572387.27208565
MUSE_nWM,72.5338809034908,453016.016210552,463437.87815594,482043.04546225,504679.474943215,529707.297926801,554614.517485579,570754.016360627
MUSE_nWM,73.5338809034908,451439.042196885,461656.905805687,479974.477338906,502401.216377885,527388.865503669,552469.820584461,568842.32650479
MUSE_nWM,74.5338809034908,449793.974582047,459801.659981185,477814.278206839,500001.517020395,524909.46278243,550124.357545896,566707.543648455
MUSE_nWM,75.5338809034908,448078.441210717,457874.461373912,475573.722967045,497503.132404901,522304.756937458,547626.587195698,564406.473100355
MUSE_nWM,76.5338809034908,446294.006766774,455880.878532514,473266.262109916,494930.070343077,519611.278749503,545026.242282843,561997.958594495
MUSE_nWM,77.5338809034908,444465.21462373,453847.837623691,470923.650378391,492320.717685197,516875.414119631,542378.298191827,559543.092328985
MUSE_nWM,78.5338809034908,442628.507123892,451813.291446146,468587.008551541,489720.672788548,514148.263134277,539739.894651985,557103.489663991
MUSE_nWM,79.5338809034908,440820.192075887,449814.880059579,466296.8491647,487174.661438449,511479.970335647,537167.462168864,554740.477158972
MUSE_nWM,80.5338809034908,439073.292719363,447886.826498619,464090.06214023,484723.650046747,508917.021311985,534714.2909895,552512.927204913
MUSE_nWM,81.5338809034908,437409.693197837,446052.146014151,461992.274383678,482397.466626045,506495.29778888,532424.262301199,550471.637114233
MUSE_nWM,82.5338809034908,435848.853069922,444331.308267059,460026.371399509,480223.062999813,504247.94191288,530339.23827372,548666.425661885
MUSE_nWM,83.5338809034908,434410.129497132,442744.551712388,458214.779947323,478226.723990135,502207.446079282,528501.041576668,547148.115992845
MUSE_nWM,84.5338809034908,433099.94335932,441298.437112503,456564.796002018,476417.62562467,500386.800944024,526929.609528524,545944.387258889
MUSE_nWM,85.5338809034908,431904.298368231,439978.092170825,455060.245714985,474778.567581375,498768.796734736,525610.248354867,545045.24649421
MUSE_nWM,86.5338809034908,430807.52286662,438766.950361292,453683.181502852,473290.404481462,497334.027889895,524525.917691947,544438.582092272
MUSE_nWM,87.5338809034908,429794.043862237,437648.560754875,452415.759345589,471934.005391246,496062.925828973,523659.278135254,544112.154939908
MUSE_nWM,88.5338809034908,428848.389781064,436606.025605337,451238.474926597,470686.586407202,494929.147910594,522981.725318938,544038.561429216
MUSE_nWM,89.5338809034908,427954.982122099,435622.017046217,450130.623765859,469522.766658955,493901.286817116,522455.477089995,544177.064847463
MUSE_nWM,90.5338809034908,427097.996702332,434679.076027594,449071.51988373,468417.194165303,492947.503966102,522040.705572775,544482.467183344
MUSE_nWM,91.5338809034908,426263.371369621,433761.769080891,448042.974247911,467347.536486579,492039.279206188,521700.213677169,544910.285503063
MUSE_nWM,92.5338809034908,425444.089633589,432862.322868739,447035.688436232,466302.112628491,491161.025511841,521412.035281671,545432.030712115
MUSE_nWM,93.5338809034908,424631.834569276,431971.570222342,446038.728564844,465267.100797387,490293.886041224,521148.237721229,546009.222103405
MUSE_nWM,94.5338809034908,423818.913572922,431081.095192252,445042.145131337,464229.927917908,489420.349523426,520881.386298378,546601.538300434
MUSE_nWM,95.5338809034908,423003.44782427,430188.800419856,444043.364887048,463187.037370123,488534.337356977,520598.512068063,547184.883128694
MUSE_nWM,96.5338809034908,422185.298986543,429294.473792764,443042.006949435,462137.5518145,487633.163013813,520290.739049515,547739.093302511
MUSE_nVN,20.5338809034908,9530.63960654919,10544.9473906794,12727.9395007768,16271.9007552653,21985.377709611,31011.6464292257,40111.6880143757
MUSE_nVN,21.5338809034908,9563.23049951887,10586.1930322073,12786.3373317011,16352.315353708,22082.3254457375,31081.107777782,40085.7311353083
MUSE_nVN,22.5338809034908,9595.86159213668,10627.5676485458,12845.0132306962,16433.1180785267,22179.5865419386,31150.7996787654,40061.0569994289
MUSE_nVN,23.5338809034908,9628.74894239615,10669.3123865953,12904.2618890177,16514.6905646748,22277.6913850452,31221.5355149205,40038.8379860019
MUSE_nVN,24.5338809034908,9661.94898788232,10711.4919425218,12964.1652569034,16597.142547878,22376.8021155806,31293.6028788315,40019.5485483789
MUSE_nVN,25.5338809034908,9695.48129531752,10754.1302745901,13024.7561788079,16680.5209218564,22476.9952049827,31367.1631598314,40003.4842598978
MUSE_nVN,26.5338809034908,9729.30634296096,10797.1858430635,13085.9882074793,16764.7709253437,22578.209307029,31442.1799462792,39990.6730239158
MUSE_nVN,27.5338809034908,9763.38380984728,10840.6161595306,13147.8136048715,16849.8358974928,22680.3798076798,31518.6078174567,39981.1180986788
MUSE_nVN,28.5338809034908,9797.66339974696,10884.3675864003,13210.1709462263,16935.641355382,22783.4173308058,31596.3624283486,39974.7606459253
MUSE_nVN,29.5338809034908,9832.06125451441,10928.3490862093,13272.9531771323,17022.0539705908,22887.1525748703,31675.2444290545,39971.3847533427
MUSE_nVN,30.5338809034908,9866.47518505524,10972.4490571795,13336.0279063929,17108.907487443,22991.3713247231,31754.9889637898,39970.6821431585
MUSE_nVN,31.5338809034908,9900.80045122857,11016.5528319126,13399.2585922635,17196.0298483581,23095.850992048,31835.3167390916,39972.3179593187
MUSE_nVN,32.5338809034908,9934.95713264889,11060.5731348209,13462.5415899036,17283.2907363289,23200.4244470479,31916.0220578489,39976.0419482633
MUSE_nVN,33.5338809034908,9968.91095899829,11104.4733548077,13525.8346114603,17370.6381956761,23305.0290118809,31997.0395228142,39981.7715137897
MUSE_nVN,34.5338809034908,10002.6404021267,11148.2310055532,13589.1124086053,17458.0418410718,23409.6300662963,32078.3382510645,39989.4587565084
MUSE_nVN,35.5338809034908,10036.1279432749,11191.828026278,13652.3550055542,17545.477784564,23514.20082872,32159.8942313328,39999.0567165674
MUSE_nVN,36.5338809034908,10069.5488415132,11235.4614214393,13715.8048666045,17633.2592891638,23619.1653225016,32242.2953714451,40011.2713166027
MUSE_nVN,37.5338809034908,10103.2931822794,11279.5684935656,13779.9987145565,17722.0783085686,23725.452868204,32326.8104513458,40027.6395354079
MUSE_nVN,38.5338809034908,10137.7704911294,11324.6092906228,13845.5026803363,17812.6654406786,23834.0418266655,32414.7628382193,40049.7479608364
MUSE_nVN,39.5338809034908,10173.4180904876,11371.0760409258,13912.9239943929,17905.8050733761,23945.9798368886,32507.5581457407,40079.2680009968
MUSE_nVN,40.5338809034908,10210.8522369155,11419.6623063832,13983.1183030827,18002.602415755,24062.7406575071,32607.1677009497,40118.5513779932
MUSE_nVN,41.5338809034908,10250.7933889279,11471.179988885,14057.088973116,18104.3544268354,24186.0507447564,32715.8895988391,40170.3312896138
MUSE_nVN,42.5338809034908,10293.9751713198,11526.4578000781,14135.863212554,18212.3906010248,24317.6761346131,32836.0587900628,40237.3649189684
MUSE_nVN,43.5338809034908,10341.1185190749,11586.312394388,14220.456790034,18328.0275753524,24459.3618458563,32969.9657449044,40322.3352024978
MUSE_nVN,44.5338809034908,10392.880204829,11651.4906756424,14311.8031710069,18452.4777411261,24612.7100814634,33119.6935013548,40427.6539062942
MUSE_nVN,45.5338809034908,10449.9134688909,11722.7376598897,14410.836696856,18586.9564026538,24779.3236086487,33287.312724847,40555.7031037495
MUSE_nVN,46.5338809034908,10512.9005250578,11800.8330154483,14518.5376121,18732.7399196715,24960.8833286871,33474.9863629216,40708.9636826298
MUSE_nVN,47.5338809034908,10582.9973787644,11887.0908623556,14636.5477187912,18891.9605007053,25160.2066556945,33686.386365565,40891.7350044748
MUSE_nVN,48.5338809034908,10662.0790196115,11983.6371400899,14767.5149563526,19068.052739379,25381.8390882344,33927.472477421,41111.0631220596
MUSE_nVN,49.5338809034908,10752.1483012875,12092.7475269261,14914.281095454,19264.7067989231,25630.65716287,34204.6099020737,41374.4409946401
MUSE_nVN,50.5338809034908,10855.2562807686,12216.7584369161,15079.7728477365,19485.7282228901,25911.6812911442,34524.3175991397,41689.502545631
MUSE_nVN,51.5338809034908,10973.0162557537,12357.5201021099,15266.3267145656,19734.1653978087,26228.9156991729,34891.7246618228,42062.1623470226
MUSE_nVN,52.5338809034908,11106.7711299825,12516.5837287029,15475.9180951217,20012.6044676177,26585.7428672196,35311.1060619344,42497.2764545757
MUSE_nVN,53.5338809034908,11257.9662839651,12695.6211266207,15710.6792138814,20323.8385510803,26985.8137979505,35787.0706711562,43000.0798079817
MUSE_nVN,54.5338809034908,11428.0652332548,12896.3300767217,15972.7827109409,20670.7174908143,27432.8479651218,36324.2942818083,43575.8637532112
MUSE_nVN,55.5338809034908,11618.1451047641,13119.9777297515,16263.875892781,21055.4154632608,27929.6615292211,36926.2345922574,44228.4371849679
MUSE_nVN,56.5338809034908,11829.2453294667,13367.7933047507,16585.5658606978,21480.0580978767,28479.0012007048,37596.2418902906,44961.4673432544
MUSE_nVN,57.5338809034908,12062.5267733066,13641.148044578,16939.6429472684,21947.0119274341,29083.9280829657,38338.0662685357,45779.0871233224
MUSE_nVN,58.5338809034908,12319.3426764422,13941.636132034,17328.1822153847,22459.0164094585,29747.9917929812,39156.0841929348,46686.1621663301
MUSE_nVN,59.5338809034908,12601.3191818061,14271.1668407288,17753.6594979393,23019.3351073456,30475.4294472854,40055.5558564346,47688.5923897066
MUSE_nVN,60.5338809034908,12910.2739558417,14631.8736411951,18218.8402075604,23631.6125272144,31270.9746371255,41042.3686118207,48793.0001908006
MUSE_nVN,61.5338809034908,13248.1188908284,15026.0048835927,18726.6446114709,24299.7000793269,32139.6261185782,42122.7299361829,50006.3616902401
MUSE_nVN,62.5338809034908,13614.9216151611,15453.7241922571,19277.4049939979,25024.0961770151,33081.9412828342,43297.0063289868,51328.7015142983
MUSE_nVN,63.5338809034908,14008.8318985263,15913.0191223773,19868.7398490714,25801.7763663148,34093.8223198162,44559.4849418522,52752.8592830478
MUSE_nVN,64.5338809034908,14427.6667623687,16401.494727421,20497.7826953162,26629.0818049793,35170.3419825642,45903.4081396589,54270.4896756618
MUSE_nVN,65.5338809034908,14868.965984202,16916.4350934958,21161.2566552078,27501.8149422431,36305.8718276249,47321.1469518538,55872.273328167
MUSE_nVN,66.5338809034908,15330.245631302,17455.0906459074,21855.8322289979,28415.7038199285,37494.696792472,48805.0064245464,57548.8712562174
MUSE_nVN,67.5338809034908,15808.7821041892,18014.4317015123,22577.8178890343,29365.9993208953,38730.4839140581,50346.5341132653,59290.1083298978
MUSE_nVN,68.5338809034908,16301.440797343,18590.9516953147,23322.9112013803,30347.1502405268,40005.855172495,51935.969304847,61084.328630477
MUSE_nVN,69.5338809034908,16831.9566872629,19211.8025056416,24125.2905782693,31403.6759554294,41379.397915825,53649.0881937001,63020.3796293018
MUSE_nVN,70.5338809034908,17320.6723816815,19786.119827014,24870.9389668935,32387.2304202019,42655.677940522,55232.5306773234,64800.6748292551
MUSE_nVN,71.5338809034908,17846.6620436843,20404.2126261396,25673.328175444,33445.5206793999,44029.2101656379,56938.2623379776,66721.0000117251
MUSE_nVN,72.5338809034908,18383.3906088639,21035.8507293912,26494.5771773836,34529.2840657392,45435.0705275355,58682.0548237964,68682.3780088704
MUSE_nVN,73.5338809034908,18930.6629044989,21680.8685547999,27334.5559908824,35638.3869667223,46873.0460590099,60463.5396786251,70684.3061493645
MUSE_nVN,74.5338809034908,19488.2182504193,22339.0262443293,28193.0416092335,36772.5744278157,48342.7648383004,62282.1469551887,72726.050647783
MUSE_nVN,75.5338809034908,20055.7552543043,23010.0378275618,29069.7531716357,37931.5158919834,49843.7565963843,64137.184571507,74806.7405026327
MUSE_nVN,76.5338809034908,20632.9401565742,23693.5806162703,29964.3635554165,39114.8201796999,51375.4726076916,66027.8645218574,76925.3986282659
MUSE_nVN,77.5338809034908,21219.4761928667,24389.3747623592,30876.5998258284,40322.1664856514,52937.4577475721,67953.5240901348,79081.1995969251
MUSE_nVN,78.5338809034908,21815.0763641637,25097.1521458123,31806.2041081216,41553.2534264455,54529.2834449357,69913.5390795715,81273.3677860282
MUSE_nVN,79.5338809034908,22419.4241482337,25816.6112124177,32752.8763980023,42807.7243679777,56150.4497183245,71907.1981043088,83501.0310197631
MUSE_nVN,80.5338809034908,23032.2910083147,26547.5522761814,33716.4461819381,44085.3917097868,57800.6793867506,73934.079340778,85763.6579606326
MUSE_nVN,81.5338809034908,23653.8762813797,27290.2701627003,34697.372354182,45386.8911619462,59480.77501146,75995.1436211698,88062.3228321562
MUSE_nVN,82.5338809034908,24284.5129307839,28045.2168411989,35696.3172838331,46713.1260896168,61191.8886375484,78091.7945124073,90398.6089865414
MUSE_nVN,83.5338809034908,24924.5750977503,28812.8954242832,36714.0129497452,48065.0928390859,62935.2923270635,80225.5833660767,92774.2653402195
MUSE_nVN,84.5338809034908,25574.4859796848,29593.8696329609,37751.2734515661,49443.8972745206,64712.3994797688,82398.2356631852,95191.2360971001
MUSE_nVN,85.5338809034908,26234.7240283423,30388.7713924676,38809.0052411598,50850.7683882291,66524.7822943718,84611.6723182323,97651.6845217179
MUSE_nVN,86.5338809034908,26905.8170257599,31198.2944854299,39888.1997121703,52287.0489580384,68374.1593355914,86867.9930547588,100157.972982253
MUSE_nVN,87.5338809034908,27588.3490148287,32023.203075926,40989.9447288777,53754.2109369942,70262.4153612901,89169.5007426093,102712.690250662
MUSE_nVN,88.5338809034908,28283.0348531411,32864.4188530523,42115.5369375962,55254.0030195868,72191.7936855189,91518.9442042607,105318.930006598
MUSE_nVN,89.5338809034908,28990.7111681471,33723.011547895,43266.4709849001,56788.4371298836,74164.8778142033,93919.492769455,107980.259493858
MUSE_nVN,90.5338809034908,29712.2918139013,34600.148108625,44444.3756249796,58359.705188869,76184.4821772683,96374.5961121339,110700.556697652
MUSE_nVN,91.5338809034908,30450.0344495946,35498.5700505618,45652.9146482084,59972.6767001243,78256.9106811151,98892.1007614788,113488.733364005
MUSE_nVN,92.5338809034908,31206.2888591805,36421.1417003555,46895.930024145,61632.4641713891,80388.7737700899,101480.209263075,116354.079532425
MUSE_nVN,93.5338809034908,31969.9962131637,37355.0766289635,48157.1086582328,63317.6893697763,82552.1331527751,104103.524352268,119255.909196416
MUSE_nVN,94.5338809034908,32730.5348328469,38288.0442530708,49420.6485282666,65007.6092477589,84719.925602068,106727.898709152,122155.112895414
MUSE_nVN,95.5338809034908,33485.4565770927,39217.2312104481,50682.970728646,66697.5297063316,86886.039962593,109345.692438293,125043.029854257
MUSE_nVN,96.5338809034908,34234.6883288597,40142.5970958667,51944.0675804631,68387.4501649042,89050.486826261,111956.991960952,127919.854998753
MUSE_nHIPPOL,20.5338809034908,3314.03218997228,3417.37510973245,3587.20624055325,3772.03841848536,3953.15170987797,4113.23463785316,4207.7979659556
MUSE_nHIPPOL,21.5338809034908,3318.24345973452,3422.24854015362,3593.13056824755,3779.05771573465,3961.19870748666,4122.15556869389,4217.22088287597
MUSE_nHIPPOL,22.5338809034908,3322.44726031631,3427.11852171535,3599.05729002948,3786.084830427,3969.25803108967,4131.09223949875,4226.66133324518
MUSE_nHIPPOL,23.5338809034908,3326.64563860317,3431.98795998063,3604.99068923586,3793.12550511789,3977.33681891453,4140.05299811334,4236.12837012468
MUSE_nHIPPOL,24.5338809034908,3330.83967805879,3436.85788887806,3610.93170806891,3800.18057129787,3985.43578622658,4149.03845262013,4245.62253685241
MUSE_nHIPPOL,25.5338809034908,3335.02863629948,3441.72760422155,3616.87969067663,3807.24940967706,3993.5543372517,4158.04802024211,4255.14325556279
MUSE_nHIPPOL,26.5338809034908,3339.21007650183,3446.59463789934,3622.83210340835,3814.32939972008,4001.68975450824,4167.07889042668,4264.68765813244
MUSE_nHIPPOL,27.5338809034908,3343.38133454431,3451.45628570728,3628.78616196453,3821.41765434878,4009.83903841772,4176.12795682812,4274.25257258497
MUSE_nHIPPOL,28.5338809034908,3347.54088974485,3456.31102282645,3634.74032027099,3828.51258853178,4018.00055385553,4185.19353265345,4283.83627902835
MUSE_nHIPPOL,29.5338809034908,3351.69149391286,3461.16173549498,3640.69767039717,3835.61750179612,4026.17779110855,4194.27926898699,4293.44252079072
